Timestamp,A_ACR_Mot.PV,A_ACR_Mot.SV,A_ACR_Mot.TV,A_ACR_Pmp.PV,A_ACR_Pmp.SV,A_ACR_Pmp.TV,A_Pres.PV,A_Temp.PV,Barometer,Temperature
2024-04-10T12:00:00Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4514935612678528,18.06170654296875,1018.0532646179199,20.47815704345703
2024-04-10T12:00:05Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4514935612678528,18.06170654296875,1018.0532646179199,20.47815704345703
2024-04-10T12:00:10Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4514935612678528,18.06170654296875,1018.0532646179199,20.47815704345703
2024-04-10T12:00:15Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4514935612678528,18.06170654296875,1018.0532646179199,20.47815704345703
2024-04-10T12:00:20Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4514935612678528,18.06170654296875,1018.0532646179199,20.412822723388672
2024-04-10T12:00:25Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4514935612678528,18.06170654296875,1018.0532646179199,20.412822723388672
2024-04-10T12:00:30Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4514935612678528,18.06170654296875,1018.0532646179199,20.412822723388672
2024-04-10T12:00:35Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4514935612678528,18.06170654296875,1018.0532646179199,20.412822723388672
2024-04-10T12:00:40Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4514935612678528,18.06170654296875,1018.0424213409424,20.412822723388672
2024-04-10T12:00:45Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4514935612678528,18.06170654296875,1018.0424213409424,20.412822723388672
2024-04-10T12:00:50Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4514935612678528,18.06170654296875,1018.0424213409424,20.412822723388672
2024-04-10T12:00:55Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4514935612678528,18.06170654296875,1018.0424213409424,20.412822723388672
2024-04-10T12:01:00Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4505229592323303,18.029998779296875,1018.0424213409424,20.412822723388672
2024-04-10T12:01:05Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4505229592323303,18.029998779296875,1018.0424213409424,20.412822723388672
2024-04-10T12:01:10Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4505229592323303,18.029998779296875,1018.0424213409424,20.412822723388672
2024-04-10T12:01:15Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4505229592323303,18.029998779296875,1018.0424213409424,20.412822723388672
2024-04-10T12:01:20Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4505229592323303,18.029998779296875,1018.0424213409424,20.372957229614258
2024-04-10T12:01:25Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4505229592323303,18.029998779296875,1018.0424213409424,20.372957229614258
2024-04-10T12:01:30Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4505229592323303,18.029998779296875,1018.0424213409424,20.372957229614258
2024-04-10T12:01:35Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4505229592323303,18.029998779296875,1018.0424213409424,20.372957229614258
2024-04-10T12:01:40Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4505229592323303,18.029998779296875,1018.0412197113037,20.372957229614258
2024-04-10T12:01:45Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4505229592323303,18.029998779296875,1018.0412197113037,20.372957229614258
2024-04-10T12:01:50Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4505229592323303,18.029998779296875,1018.0412197113037,20.372957229614258
2024-04-10T12:01:55Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4525161385536194,18.029998779296875,1018.0412197113037,20.372957229614258
2024-04-10T12:02:00Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4525161385536194,18.102874755859375,1018.0412197113037,20.372957229614258
2024-04-10T12:02:05Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4525161385536194,18.102874755859375,1018.0412197113037,20.372957229614258
2024-04-10T12:02:10Z,0.0011838007485494018,0.42675304412841797,17.9765625,0.00046434879186563194,0.6072945594787598,18.21875,0.4525161385536194,18.102874755859375,1018.0412197113037,20.372957229614258
